date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:13:50	144232/144232	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Sep%202017%2009:32:13%20GMT	https://pioneercoin.com/wp-content/uploads/smile_fonts/Defaults/Defaults.woff?rfa9z8	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/uploads/smile_fonts/Defaults/Defaults21ea.woff	(from https://pioneercoin.com/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=4.7.3)
23:13:50	3372/3372	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Sep%202017%2009:28:14%20GMT	https://pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/ult-silk.eot	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/ult-silk.eot	(from https://pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/ultimate.min.css?ver=3.16.7)
23:13:51	2504/2504	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Sep%202017%2009:28:14%20GMT	https://pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/ult-silk.woff	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/ult-silk.woff	(from https://pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/ultimate.min.css?ver=3.16.7)
23:13:51	3204/3204	---M--	200	added ('OK')	font/ttf	date:Wed,%2013%20Sep%202017%2009:28:14%20GMT	https://pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/ult-silk.ttf	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/ult-silk.ttf	(from https://pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/ultimate.min.css?ver=3.16.7)
23:13:51	5447/5447	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Sep%202017%2009:28:14%20GMT	https://pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/ult-silk.svg	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/ult-silk.svg	(from https://pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/ultimate.min.css?ver=3.16.7)
23:13:51	3372/3372	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Sep%202017%2009:28:14%20GMT	https://pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/css/fonts/ult-silk.eot	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/css/fonts/ult-silk.eot	(from https://pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/css/icons.css?ver=3.16.7)
23:13:52	2504/2504	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Sep%202017%2009:28:14%20GMT	https://pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/css/fonts/ult-silk.woff	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/css/fonts/ult-silk.woff	(from https://pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/css/icons.css?ver=3.16.7)
23:13:52	3204/3204	---M--	200	added ('OK')	font/ttf	date:Wed,%2013%20Sep%202017%2009:28:14%20GMT	https://pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/css/fonts/ult-silk.ttf	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/css/fonts/ult-silk.ttf	(from https://pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/css/icons.css?ver=3.16.7)
23:13:52	5447/5447	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Sep%202017%2009:28:14%20GMT	https://pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/css/fonts/ult-silk.svg	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/css/fonts/ult-silk.svg	(from https://pioneercoin.com/wp-content/plugins/Ultimate_VC_Addons/assets/css/icons.css?ver=3.16.7)
23:13:52	468379/468379	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Sep%202017%2009:32:13%20GMT	https://pioneercoin.com/wp-content/uploads/smile_fonts/Defaults/Defaults.svg?rfa9z8	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/uploads/smile_fonts/Defaults/Defaults21ea.svg	(from https://pioneercoin.com/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=4.7.3)
23:13:53	2242/2242	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20May%202018%2003:13:53%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Fget-pioneer-coin%2F	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embed68f5.json	(from https://pioneercoin.com/get-pioneer-coin/)
23:13:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20May%202018%2003:13:53%20GMT	https://pioneercoin.com/?p=170	C:/My%20Web%20Sites/pcoin/pioneercoin.com/index5e74.html	(from https://pioneercoin.com/get-pioneer-coin/)
23:13:53	2339/2339	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20May%202018%2003:13:53%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Fget-pioneer-coin%2F&format=xml	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embed7d23	(from https://pioneercoin.com/get-pioneer-coin/)
23:13:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20May%202018%2003:13:54%20GMT	http://pioneercoin.com/index.php/pcoin-wallets/	C:/My%20Web%20Sites/pcoin/pioneercoin.com/index.php/pcoin-wallets/index.html	(from https://pioneercoin.com/get-pioneer-coin/)
23:13:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20May%202018%2003:13:55%20GMT	http://pioneercoin.com/index.php/exchangers/	C:/My%20Web%20Sites/pcoin/pioneercoin.com/index.php/exchangers/index.html	(from https://pioneercoin.com/get-pioneer-coin/)
23:13:55	84208/84208	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Sep%202017%2004:06:03%20GMT	https://pioneercoin.com/wp-content/uploads/2017/09/coming-soon-png.png	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/uploads/2017/09/coming-soon-png.png	(from https://pioneercoin.com/get-pioneer-coin/)
23:13:55	2207/2207	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20May%202018%2003:13:55%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Fmerchants%2F	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embedcc92.json	(from https://pioneercoin.com/merchants/)
23:13:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20May%202018%2003:13:55%20GMT	https://pioneercoin.com/?p=164	C:/My%20Web%20Sites/pcoin/pioneercoin.com/index7760.html	(from https://pioneercoin.com/merchants/)
23:13:55	2304/2304	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20May%202018%2003:13:55%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Fmerchants%2F&format=xml	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embed550e	(from https://pioneercoin.com/merchants/)
23:13:56	8044/8044	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Sep%202017%2001:06:01%20GMT	https://pioneercoin.com/wp-content/plugins/js_composer_theme/assets/lib/waypoints/waypoints.min.js?ver=5.2.1	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/plugins/js_composer_theme/assets/lib/waypoints/waypoints.min7752.js	(from https://pioneercoin.com/merchants/)
23:13:56	51485/51485	---M--	200	added ('OK')	text/css	date:Mon,%2011%20Sep%202017%2001:06:01%20GMT	https://pioneercoin.com/wp-content/plugins/js_composer_theme/assets/lib/bower/animate-css/animate.min.css?ver=5.2.1	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/plugins/js_composer_theme/assets/lib/bower/animate-css/animate.min7752.css	(from https://pioneercoin.com/merchants/)
23:13:56	2207/2207	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20May%202018%2003:13:56%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Fresources%2F	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embeda167.json	(from https://pioneercoin.com/resources/)
23:13:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20May%202018%2003:13:57%20GMT	https://pioneercoin.com/?p=231	C:/My%20Web%20Sites/pcoin/pioneercoin.com/index9873.html	(from https://pioneercoin.com/resources/)
23:13:58	8732/8732	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Sep%202017%2018:21:34%20GMT	http://pioneercoin.com/wp-content/uploads/2017/09/youtube_logo.png	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/uploads/2017/09/youtube_logo.png	(from https://pioneercoin.com/resources/)
23:13:58	2304/2304	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20May%202018%2003:13:57%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Fresources%2F&format=xml	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embed835a	(from https://pioneercoin.com/resources/)
23:13:58	12911/12911	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Sep%202017%2018:28:26%20GMT	http://pioneercoin.com/wp-content/uploads/2017/09/twitter_logo.png	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/uploads/2017/09/twitter_logo.png	(from https://pioneercoin.com/resources/)
23:14:00	26704/26704	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Sep%202017%2018:30:38%20GMT	http://pioneercoin.com/wp-content/uploads/2017/09/facebook_logo.png	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/uploads/2017/09/facebook_logo.png	(from https://pioneercoin.com/resources/)
23:14:00	10254/10254	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Sep%202017%2018:33:16%20GMT	http://pioneercoin.com/wp-content/uploads/2017/09/linkedin_logo.png	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/uploads/2017/09/linkedin_logo.png	(from https://pioneercoin.com/resources/)
23:14:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20May%202018%2003:14:01%20GMT	http://pioneercoin.com/index.php/blog/	C:/My%20Web%20Sites/pcoin/pioneercoin.com/index.php/blog/index.html	(from https://pioneercoin.com/resources/)
23:14:02	25440/25440	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Sep%202017%2018:32:51%20GMT	http://pioneercoin.com/wp-content/uploads/2017/09/googleplus_logo.png	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/uploads/2017/09/googleplus_logo.png	(from https://pioneercoin.com/resources/)
23:14:05	41131/41131	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202017%2021:22:59%20GMT	http://pioneercoin.com/wp-content/uploads/2017/09/pppp.png	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/uploads/2017/09/pppp.png	(from https://pioneercoin.com/resources/)
23:14:05	14538/14538	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202017%2021:31:36%20GMT	http://pioneercoin.com/wp-content/uploads/2017/09/github_logo-1.png	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/uploads/2017/09/github_logo-1.png	(from https://pioneercoin.com/resources/)
23:14:06	36959/36959	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202017%2022:21:26%20GMT	http://pioneercoin.com/wp-content/uploads/2017/09/pnews.png	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/uploads/2017/09/pnews.png	(from https://pioneercoin.com/resources/)
23:14:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20May%202018%2003:14:06%20GMT	https://pioneercoin.com/?p=233	C:/My%20Web%20Sites/pcoin/pioneercoin.com/index85b0.html	(from https://pioneercoin.com/our-mission/)
23:14:06	2217/2217	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20May%202018%2003:14:06%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Four-mission%2F	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embed5024.json	(from https://pioneercoin.com/our-mission/)
23:14:08	2314/2314	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20May%202018%2003:14:07%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Four-mission%2F&format=xml	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embeddb1e	(from https://pioneercoin.com/our-mission/)
23:14:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20May%202018%2003:14:08%20GMT	https://pioneercoin.com/?p=452	C:/My%20Web%20Sites/pcoin/pioneercoin.com/index20a4.html	(from https://pioneercoin.com/blog/)
23:14:09	2182/2182	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20May%202018%2003:14:08%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Fblog%2F	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embedfc0d.json	(from https://pioneercoin.com/blog/)
23:14:10	91400/91400	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Sep%202017%2022:08:14%20GMT	http://pioneercoin.com/wp-content/uploads/2017/09/wiki-2.png	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/uploads/2017/09/wiki-2.png	(from https://pioneercoin.com/resources/)
23:14:10	59479/59479	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202017%2011:30:09%20GMT	https://pioneercoin.com/wp-content/uploads/2017/09/bigwallet.png	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/uploads/2017/09/bigwallet.png	(from https://pioneercoin.com/our-mission/)
23:14:10	2279/2279	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20May%202018%2003:14:10%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Fblog%2F&format=xml	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embeddb3f	(from https://pioneercoin.com/blog/)
23:14:10	20683/20683	---M--	200	added ('OK')	text/css	date:Mon,%2011%20Sep%202017%2001:06:01%20GMT	https://pioneercoin.com/wp-content/plugins/js_composer_theme/assets/lib/prettyphoto/css/prettyPhoto.min.css?ver=5.2.1	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/plugins/js_composer_theme/assets/lib/prettyphoto/css/prettyPhoto.min7752.css	(from https://pioneercoin.com/blog/)
23:14:10	4618/4618	---M--	200	added ('OK')	text/css	date:Mon,%2011%20Sep%202017%2001:06:01%20GMT	https://pioneercoin.com/wp-content/plugins/js_composer_theme/assets/lib/owl-carousel2-dist/assets/owl.min.css?ver=5.2.1	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/plugins/js_composer_theme/assets/lib/owl-carousel2-dist/assets/owl.min7752.css	(from https://pioneercoin.com/blog/)
23:14:10	24008/24008	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Sep%202017%2001:06:01%20GMT	https://pioneercoin.com/wp-content/plugins/js_composer_theme/assets/lib/prettyphoto/js/jquery.prettyPhoto.min.js?ver=5.2.1	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/plugins/js_composer_theme/assets/lib/prettyphoto/js/jquery.prettyPhoto.min7752.js	(from https://pioneercoin.com/blog/)
23:14:11	41328/41328	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Sep%202017%2001:06:01%20GMT	https://pioneercoin.com/wp-content/plugins/js_composer_theme/assets/lib/owl-carousel2-dist/owl.carousel.min.js?ver=5.2.1	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/plugins/js_composer_theme/assets/lib/owl-carousel2-dist/owl.carousel.min7752.js	(from https://pioneercoin.com/blog/)
23:14:11	6949/6949	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Sep%202017%2001:06:01%20GMT	https://pioneercoin.com/wp-content/plugins/js_composer_theme/assets/lib/bower/imagesloaded/imagesloaded.pkgd.min.js?ver=4.7.3	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/plugins/js_composer_theme/assets/lib/bower/imagesloaded/imagesloaded.pkgd.minfe9d.js	(from https://pioneercoin.com/blog/)
23:14:11	16410/16410	---M--	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202017%2018:01:27%20GMT	https://pioneercoin.com/wp-includes/js/underscore.min.js?ver=1.8.3	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-includes/js/underscore.min4511.js	(from https://pioneercoin.com/blog/)
23:14:11	24812/24812	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Sep%202017%2001:06:01%20GMT	https://pioneercoin.com/wp-content/plugins/js_composer_theme/assets/js/dist/vc_grid.min.js?ver=5.2.1	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/plugins/js_composer_theme/assets/js/dist/vc_grid.min7752.js	(from https://pioneercoin.com/blog/)
23:14:12	67/67	---MC-	200	added ('OK')	text/plain	date:Thu,%2003%20May%202018%2003:14:12%20GMT	http://pioneercoin.com/robots.txt		(from https://pioneercoin.com/)
23:14:13	2242/2242	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20May%202018%2003:14:13%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Fhow-to-buy-pcoin%2F	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embed000f.json	(from https://pioneercoin.com/how-to-buy-pcoin/)
23:14:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20May%202018%2003:14:13%20GMT	https://pioneercoin.com/?p=327	C:/My%20Web%20Sites/pcoin/pioneercoin.com/index5355.html	(from https://pioneercoin.com/how-to-buy-pcoin/)
23:14:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20May%202018%2003:14:15%20GMT	https://pioneercoin.com/?p=343	C:/My%20Web%20Sites/pcoin/pioneercoin.com/index3e1b.html	(from https://pioneercoin.com/mining/)
23:14:16	2192/2192	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20May%202018%2003:14:15%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Fmining%2F	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embed64da.json	(from https://pioneercoin.com/mining/)
23:14:16	2339/2339	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20May%202018%2003:14:14%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Fhow-to-buy-pcoin%2F&format=xml	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embedf390	(from https://pioneercoin.com/how-to-buy-pcoin/)
23:14:16	63461/63461	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2003%20May%202018%2003:14:13%20GMT	http://pioneercoin.com/evolution/	C:/My%20Web%20Sites/pcoin/pioneercoin.com/evolution/index.html	(from http://pioneercoin.com/index.php/evolution/)
23:14:16	2289/2289	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20May%202018%2003:14:17%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Fmining%2F&format=xml	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embed1e3d	(from https://pioneercoin.com/mining/)
23:14:17	2227/2227	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20May%202018%2003:14:17%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Fpcoin-wallets%2F	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embed58f7.json	(from https://pioneercoin.com/pcoin-wallets/)
23:14:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20May%202018%2003:14:17%20GMT	https://pioneercoin.com/?p=360	C:/My%20Web%20Sites/pcoin/pioneercoin.com/index4c85.html	(from https://pioneercoin.com/pcoin-wallets/)
23:14:18	2324/2324	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20May%202018%2003:14:18%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Fpcoin-wallets%2F&format=xml	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embedde2e	(from https://pioneercoin.com/pcoin-wallets/)
23:15:44	264329/264329	---M--	200	added ('OK')	application/zip	date:Sat,%2030%20Dec%202017%2017:24:02%20GMT	http://pioneercoin.com/pioneer-paper.zip	C:/My%20Web%20Sites/pcoin/pioneercoin.com/pioneer-paper.zip	(from https://pioneercoin.com/pcoin-wallets/)
23:15:48	28986/28986	---M--	200	added ('OK')	text/css	date:Mon,%2011%20Sep%202017%2001:06:01%20GMT	https://pioneercoin.com/wp-content/plugins/js_composer_theme/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=5.2.1	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/plugins/js_composer_theme/assets/lib/bower/font-awesome/css/font-awesome.min7752.css	(from https://pioneercoin.com/pcoin-wallets/)
23:15:58	2212/2212	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20May%202018%2003:15:48%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Fexchangers%2F	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embedc4ed.json	(from https://pioneercoin.com/exchangers/)
23:16:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20May%202018%2003:15:59%20GMT	https://pioneercoin.com/?p=411	C:/My%20Web%20Sites/pcoin/pioneercoin.com/index8eaf.html	(from https://pioneercoin.com/exchangers/)
23:16:19	2309/2309	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20May%202018%2003:16:08%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Fexchangers%2F&format=xml	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embed8eea	(from https://pioneercoin.com/exchangers/)
23:16:23	4258/4258	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Dec%202017%2012:49:57%20GMT	https://pioneercoin.com/wp-content/uploads/2017/09/hitbtc_logo_on_black_200px.png	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/uploads/2017/09/hitbtc_logo_on_black_200px.png	(from https://pioneercoin.com/exchangers/)
23:16:32	2277/2277	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20May%202018%2003:16:24%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Fself-development-portal%2F	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embedc75c.json	(from https://pioneercoin.com/self-development-portal/)
23:16:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20May%202018%2003:16:33%20GMT	https://pioneercoin.com/?p=427	C:/My%20Web%20Sites/pcoin/pioneercoin.com/indexa942.html	(from https://pioneercoin.com/self-development-portal/)
23:16:53	2374/2374	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20May%202018%2003:16:42%20GMT	https://pioneercoin.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpioneercoin.com%2Fself-development-portal%2F&format=xml	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-json/oembed/1.0/embed351d	(from https://pioneercoin.com/self-development-portal/)
23:17:02	1591/1591	---M--	200	added ('OK')	text/html	date:Thu,%2003%20May%202018%2003:16:55%20GMT	https://pioneercoin.com/wp-content/themes/jupiter/assets/js/?C=N;O=A	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/themes/jupiter/assets/js/indexb70a.html	(from https://pioneercoin.com/wp-content/themes/jupiter/assets/js/?C=N;O=D)
23:17:10	1591/1591	---M--	200	added ('OK')	text/html	date:Thu,%2003%20May%202018%2003:17:03%20GMT	https://pioneercoin.com/wp-content/themes/jupiter/assets/js/?C=M;O=D	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/themes/jupiter/assets/js/index72c9.html	(from https://pioneercoin.com/wp-content/themes/jupiter/assets/js/?C=M;O=A)
23:17:17	1591/1591	---M--	200	added ('OK')	text/html	date:Thu,%2003%20May%202018%2003:17:11%20GMT	https://pioneercoin.com/wp-content/themes/jupiter/assets/js/?C=S;O=D	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/themes/jupiter/assets/js/index5851.html	(from https://pioneercoin.com/wp-content/themes/jupiter/assets/js/?C=S;O=A)
23:17:25	1591/1591	---M--	200	added ('OK')	text/html	date:Thu,%2003%20May%202018%2003:17:18%20GMT	https://pioneercoin.com/wp-content/themes/jupiter/assets/js/?C=D;O=D	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/themes/jupiter/assets/js/indexad3f.html	(from https://pioneercoin.com/wp-content/themes/jupiter/assets/js/?C=D;O=A)
23:17:33	1379/1379	---M--	200	added ('OK')	text/html	date:Thu,%2003%20May%202018%2003:17:27%20GMT	https://pioneercoin.com/wp-content/themes/jupiter/assets/?C=N;O=D	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/themes/jupiter/assets/indexc052.html	(from https://pioneercoin.com/wp-content/themes/jupiter/assets/)
23:17:40	1379/1379	---M--	200	added ('OK')	text/html	date:Thu,%2003%20May%202018%2003:17:35%20GMT	https://pioneercoin.com/wp-content/themes/jupiter/assets/?C=M;O=A	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/themes/jupiter/assets/indexf8a0.html	(from https://pioneercoin.com/wp-content/themes/jupiter/assets/)
23:17:54	40085/40085	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Sep%202017%2001:02:38%20GMT	https://pioneercoin.com/wp-content/themes/jupiter/assets/js/min/components-full.js	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/themes/jupiter/assets/js/min/components-full.js	(from https://pioneercoin.com/wp-content/themes/jupiter/assets/js/min/)
23:18:01	1379/1379	---M--	200	added ('OK')	text/html	date:Thu,%2003%20May%202018%2003:17:55%20GMT	https://pioneercoin.com/wp-content/themes/jupiter/assets/?C=S;O=A	C:/My%20Web%20Sites/pcoin/pioneercoin.com/wp-content/themes/jupiter/assets/indexbfec.html	(from https://pioneercoin.com/wp-content/themes/jupiter/assets/)
